evaluation_split,ontology,model,input_modality,bin_type,bin,metric,examples_audit,audit_status,seed_replicates,mean,sd,median,minimum,maximum
test,biological_process,GAT,struct_only,ic,4-6_bits,Macro_AUROC,16,ok,5,0.4843284970238095,0.041889973875631745,0.5010602678571429,0.4347191220238095,0.5218936011904762
test,biological_process,GAT,struct_only,ic,4-6_bits,Macro_Fmax,16,ok,5,0.47776123576170193,0.022535192218046316,0.4872497798747807,0.4505183740285035,0.5049822468190147
test,biological_process,GAT,struct_only,ic,4-6_bits,Micro_AUPRC,16,ok,5,0.03998405724546368,0.011360934039368246,0.0435362018627561,0.0267884541278695,0.0507546205617702
test,biological_process,GAT,struct_only,ic,4-6_bits,Micro_AUROC,16,ok,5,0.9329511355068464,0.014494185641535037,0.9285274006031802,0.9225431432014326,0.9583874692014596
test,biological_process,GAT,struct_only,ic,4-6_bits,Micro_Fmax,16,ok,5,0.09485517804265826,0.02418187971151148,0.1019108279844032,0.0650406503826822,0.1216216215719503
test,biological_process,GAT,struct_only,ic,4-6_bits,Smin,16,ok,5,29.06587691605091,0.0,29.06587691605091,29.06587691605091,29.06587691605091
test,biological_process,GAT,struct_only,ic,>=6_bits,Macro_AUPRC,522,ok,5,0.05102596416448878,0.002224680333982765,0.0513962222425783,0.0476010145486242,0.0536734418323311
test,biological_process,GAT,struct_only,ic,>=6_bits,Macro_AUROC,522,ok,5,0.49706692375670086,0.005814320042700706,0.4996320937239256,0.4878277108175837,0.5022030285097223
test,biological_process,GAT,struct_only,ic,>=6_bits,Macro_Fmax,522,ok,5,0.09551068084546607,0.000789019185825361,0.0955090246202402,0.0944225259605066,0.0965795967943289
test,biological_process,GAT,struct_only,ic,>=6_bits,Micro_AUPRC,522,ok,5,0.041933990166035585,0.01089937533734297,0.0383675195590282,0.0330290196100543,0.060779991490734
test,biological_process,GAT,struct_only,ic,>=6_bits,Micro_AUROC,522,ok,5,0.7255337615238541,0.014387328800690016,0.7301840523968915,0.7032950311061364,0.7390826987490251
test,biological_process,GAT,struct_only,ic,>=6_bits,Micro_Fmax,522,ok,5,0.10213885456469388,0.022271149967394047,0.1016247163643712,0.0759638698372377,0.1350652792928297
test,biological_process,GAT,struct_only,ic,>=6_bits,Smin,522,ok,5,144.8713619423552,0.0,144.8713619423552,144.8713619423552,144.8713619423552
test,biological_process,GAT,struct_only,ic,no_positive_terms,Macro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,GAT,struct_only,ic,no_positive_terms,Macro_AUROC,206,no positive terms,0,,,,,
test,biological_process,GAT,struct_only,ic,no_positive_terms,Macro_Fmax,206,no positive terms,0,,,,,
test,biological_process,GAT,struct_only,ic,no_positive_terms,Micro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,GAT,struct_only,ic,no_positive_terms,Micro_AUROC,206,no positive terms,0,,,,,
test,biological_process,GAT,struct_only,ic,no_positive_terms,Micro_Fmax,206,no positive terms,0,,,,,
test,biological_process,GAT,struct_only,ic,no_positive_terms,Smin,206,no positive terms,0,,,,,
test,biological_process,GCN,full,homology,30-40%,Macro_AUPRC,80,ok,5,0.4232647657482542,0.023371011103214216,0.4318183132600681,0.3965033159386397,0.4505111103130693
test,biological_process,GCN,full,homology,30-40%,Macro_AUROC,80,ok,5,0.5121514275510499,0.01587868968613097,0.51997258382643,0.4914903528904165,0.5267526986164288
test,biological_process,GCN,full,homology,30-40%,Macro_Fmax,80,ok,5,0.48958310767989754,0.019785655303990565,0.4931409230206529,0.4685778347805578,0.5111190361319801
test,biological_process,GCN,full,homology,30-40%,Micro_AUPRC,80,ok,5,0.1366286359298395,0.008240634877867647,0.1375032130287058,0.1269684549464349,0.1455864908623167
test,biological_process,GCN,full,homology,30-40%,Micro_AUROC,80,ok,5,0.8611485811526771,0.006197414146684032,0.8592740092221979,0.8536700859533339,0.8690637870259936
test,biological_process,GCN,full,homology,30-40%,Micro_Fmax,80,ok,5,0.1960980978649088,0.013915528916795934,0.1957419764446207,0.1818656910933782,0.21805392727033
test,biological_process,GCN,full,homology,30-40%,Smin,80,ok,5,117.74922557265009,1.456984675646917,117.08884520992474,116.41685406247308,120.10923382102932
test,biological_process,GCN,full,homology,40-60%,Macro_AUPRC,5,low support,5,1.0,0.0,1.0,1.0,1.0
test,biological_process,GCN,full,homology,40-60%,Macro_AUROC,5,low support,5,1.0,0.0,1.0,1.0,1.0
test,biological_process,GCN,full,homology,40-60%,Macro_Fmax,5,low support,5,0.99999999995,0.0,0.99999999995,0.99999999995,0.99999999995
test,biological_process,GCN,full,homology,40-60%,Micro_AUPRC,5,low support,5,0.01438047248392248,0.00391757698087119,0.0137116704442367,0.0096355423397003,0.0183962286689279
test,biological_process,GCN,full,homology,40-60%,Micro_AUROC,5,low support,5,0.92904953145917,0.007806362743811701,0.927153056671129,0.9208247129933878,0.938400064906089
test,biological_process,GCN,full,homology,40-60%,Micro_Fmax,5,low support,5,0.0698126979339756,0.02782050990086016,0.0550458715444827,0.0423728813485959,0.105263157868144
test,biological_process,GCN,full,homology,40-60%,Smin,5,low support,5,9.509020753865126,0.4575520661767167,9.304397249221802,9.304397249221802,10.327514772438423
test,biological_process,GCN,full,homology,<30%,Macro_AUPRC,26,ok,5,0.720385129608915,0.037530116158102936,0.7289648187770648,0.6831611085828967,0.7743395118653709
test,biological_process,GCN,full,homology,<30%,Macro_AUROC,26,ok,5,0.756088458110517,0.022979494461865018,0.7533422459893049,0.7306149732620321,0.7913788621509209
test,biological_process,GCN,full,homology,<30%,Macro_Fmax,26,ok,5,0.8493089654973975,0.017643023010259776,0.8519333607100754,0.8312381735445705,0.8757479774654097
test,biological_process,GCN,full,homology,<30%,Micro_AUPRC,26,ok,5,0.06368303562557248,0.0042949784022315455,0.0629237740262112,0.0586689995049617,0.0699547653537519
test,biological_process,GCN,full,homology,<30%,Micro_AUROC,26,ok,5,0.922077410845066,0.0020029493238496484,0.9222651929572832,0.9193692456580874,0.9249356373120496
test,biological_process,GCN,full,homology,<30%,Micro_Fmax,26,ok,5,0.16270384970220714,0.015653736086513714,0.1591511936018886,0.1459962755810216,0.1861360718502837
test,biological_process,GCN,full,homology,<30%,Smin,26,ok,5,71.63892657838095,0.0007833460109545297,71.63857625539487,71.63857625539487,71.64032787032527
test,biological_process,GCN,full,homology,>=60%,Macro_AUPRC,31,ok,5,0.695818533777975,0.020007367146979673,0.6902235865560032,0.6761714564531073,0.7192485460425648
test,biological_process,GCN,full,homology,>=60%,Macro_AUROC,31,ok,5,0.5875818999165523,0.033276787475631064,0.5959972004630004,0.532687286333414,0.6214460685348192
test,biological_process,GCN,full,homology,>=60%,Macro_Fmax,31,ok,5,0.8162844898540023,0.016802215803367233,0.8131464612103907,0.7959761538521577,0.8410084926660965
test,biological_process,GCN,full,homology,>=60%,Micro_AUPRC,31,ok,5,0.1350584537837027,0.04912782129502304,0.1097581534121095,0.0889342354077058,0.2017311757743543
test,biological_process,GCN,full,homology,>=60%,Micro_AUROC,31,ok,5,0.9177683211296968,0.013995975977428094,0.9089273563850888,0.9066124533070232,0.9342327809815888
test,biological_process,GCN,full,homology,>=60%,Micro_Fmax,31,ok,5,0.2525510295642867,0.0605479474721873,0.2207758395858235,0.1927840602821684,0.3182374540537976
test,biological_process,GCN,full,homology,>=60%,Smin,31,ok,5,203.98912521706828,28.891829065802956,222.2596537950987,165.8297122925028,225.98730619374177
test,biological_process,GCN,full,homology,no_hit,Macro_AUPRC,612,ok,5,0.16714332520085007,0.007227665378493867,0.166239681621286,0.1597152739821268,0.1790966272734381
test,biological_process,GCN,full,homology,no_hit,Macro_AUROC,612,ok,5,0.7261145110325697,0.0026595279798999056,0.7258769549088194,0.7225847111150817,0.7300708394955228
test,biological_process,GCN,full,homology,no_hit,Macro_Fmax,612,ok,5,0.27204152982646906,0.0033485946410141336,0.2699453774355426,0.2696654708649786,0.2773002868991805
test,biological_process,GCN,full,homology,no_hit,Micro_AUPRC,612,ok,5,0.03848475397500648,0.0017143365971833827,0.0391548467759944,0.0359583298132078,0.040404548156481
test,biological_process,GCN,full,homology,no_hit,Micro_AUROC,612,ok,5,0.7773497372172957,0.00463234646532744,0.776983559580123,0.7728624278137675,0.7839687982170054
test,biological_process,GCN,full,homology,no_hit,Micro_Fmax,612,ok,5,0.08703580188244818,0.004269612848262785,0.0872424669125605,0.0810993466699157,0.092538578477021
test,biological_process,GCN,full,homology,no_hit,Smin,612,ok,5,92.6268784480367,0.330113099168673,92.5636151613776,92.36045428521464,93.16904697486125
test,biological_process,GCN,full,ic,2-4_bits,Macro_AUPRC,10,ok,5,0.8629861111111111,0.001001583647287985,0.8625165343915344,0.8619212962962962,0.8641947751322752
test,biological_process,GCN,full,ic,2-4_bits,Macro_AUROC,10,ok,5,0.5,0.0,0.5,0.5,0.5
test,biological_process,GCN,full,ic,2-4_bits,Macro_Fmax,10,ok,5,0.9629629629131689,0.0,0.9629629629131689,0.9629629629131689,0.9629629629131689
test,biological_process,GCN,full,ic,2-4_bits,Micro_AUPRC,10,ok,5,0.010386683424300481,0.0012124679715798164,0.0103913250209785,0.0085757368768604,0.0119083374669231
test,biological_process,GCN,full,ic,2-4_bits,Micro_AUROC,10,ok,5,0.9056130653266331,0.008826089844555969,0.905634993147556,0.8919769301050708,0.9161888990406578
test,biological_process,GCN,full,ic,2-4_bits,Micro_Fmax,10,ok,5,0.03504808549935882,0.003944849917043101,0.0368574199767968,0.0286684270057037,0.0386100386050231
test,biological_process,GCN,full,ic,2-4_bits,Smin,10,ok,5,188.6409734252307,23.009628846745937,193.8041070583388,158.65791211202253,216.0587354718845
test,biological_process,GCN,full,ic,4-6_bits,Macro_AUPRC,16,ok,5,0.39572057138463385,0.02359835953437096,0.3945895106051356,0.3714997314606689,0.4210317098988974
test,biological_process,GCN,full,ic,4-6_bits,Macro_AUROC,16,ok,5,0.4070498511904762,0.04099720526356658,0.3993303571428572,0.3616071428571428,0.4616071428571429
test,biological_process,GCN,full,ic,4-6_bits,Macro_Fmax,16,ok,5,0.5716269840909953,0.01697586671259576,0.5695684523451034,0.5554315475836529,0.5927579364710069
test,biological_process,GCN,full,ic,4-6_bits,Micro_AUPRC,16,ok,5,0.0628563810890456,0.013656645219963121,0.0639264756324111,0.0437392921942076,0.0811712116852863
test,biological_process,GCN,full,ic,4-6_bits,Micro_AUROC,16,ok,5,0.9034749336905739,0.008619978198066007,0.907669804303044,0.8904638546308887,0.9112259417958072
test,biological_process,GCN,full,ic,4-6_bits,Micro_Fmax,16,ok,5,0.19810573632587053,0.02827830529545843,0.2086956521255803,0.1589403973014868,0.2232558139070027
test,biological_process,GCN,full,ic,4-6_bits,Smin,16,ok,5,27.582626273928298,1.5339637050344184,27.1625337621709,25.88685156997497,29.28340015232316
test,biological_process,GCN,full,ic,>=6_bits,Macro_AUPRC,522,ok,5,0.21251713101006908,0.0035339888113214853,0.2113642719070704,0.2085795727279401,0.217168750231198
test,biological_process,GCN,full,ic,>=6_bits,Macro_AUROC,522,ok,5,0.7232843341487698,0.002258476508049885,0.7222734050463896,0.7206541206093667,0.7258467740712674
test,biological_process,GCN,full,ic,>=6_bits,Macro_Fmax,522,ok,5,0.3153520305271075,0.002677977555317803,0.3152315139229494,0.3129006328081415,0.3196906261136092
test,biological_process,GCN,full,ic,>=6_bits,Micro_AUPRC,522,ok,5,0.066215208117689,0.005215409556758436,0.0630988425821233,0.0615865576990859,0.0728426507288672
test,biological_process,GCN,full,ic,>=6_bits,Micro_AUROC,522,ok,5,0.803497138363085,0.004799601544687217,0.80542905543841,0.7981476048524524,0.8090815170842217
test,biological_process,GCN,full,ic,>=6_bits,Micro_Fmax,522,ok,5,0.13378991318901792,0.010356636567353736,0.1293871136367556,0.1230227586784033,0.1456526199550736
test,biological_process,GCN,full,ic,>=6_bits,Smin,522,ok,5,142.0213843754972,0.3825392692144406,141.98868048148907,141.5069857338476,142.56931646151244
test,biological_process,GCN,full,ic,no_positive_terms,Macro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,GCN,full,ic,no_positive_terms,Macro_AUROC,206,no positive terms,0,,,,,
test,biological_process,GCN,full,ic,no_positive_terms,Macro_Fmax,206,no positive terms,0,,,,,
test,biological_process,GCN,full,ic,no_positive_terms,Micro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,GCN,full,ic,no_positive_terms,Micro_AUROC,206,no positive terms,0,,,,,
test,biological_process,GCN,full,ic,no_positive_terms,Micro_Fmax,206,no positive terms,0,,,,,
test,biological_process,GCN,full,ic,no_positive_terms,Smin,206,no positive terms,0,,,,,
test,biological_process,GCN,seq_only,homology,30-40%,Macro_AUPRC,80,ok,5,0.43294983015718425,0.012662193767456828,0.4375915079227066,0.412514295954182,0.4439144087583772
test,biological_process,GCN,seq_only,homology,30-40%,Macro_AUROC,80,ok,5,0.5325375689972734,0.01826766210369763,0.5344169860917739,0.5043594449762152,0.5534231129988978
test,biological_process,GCN,seq_only,homology,30-40%,Macro_Fmax,80,ok,5,0.49899174332796853,0.007063331752046527,0.5006053008232144,0.4893175203326853,0.5073832261504081
test,biological_process,GCN,seq_only,homology,30-40%,Micro_AUPRC,80,ok,5,0.1295870279190778,0.02124666881411468,0.1252637348864571,0.1124784838926287,0.1657420677632025
test,biological_process,GCN,seq_only,homology,30-40%,Micro_AUROC,80,ok,5,0.8580148068467576,0.016114657226254554,0.8640020186808643,0.8318283191692933,0.8713220602304442
test,biological_process,GCN,seq_only,homology,30-40%,Micro_Fmax,80,ok,5,0.18407895487303583,0.011528441679050472,0.1863590954175518,0.1704154537755228,0.2006543074770354
test,biological_process,GCN,seq_only,homology,30-40%,Smin,80,ok,5,118.22962924662848,3.1060743025483775,118.65667604846588,113.97773600609672,122.59254376787844
test,biological_process,GCN,seq_only,homology,40-60%,Macro_AUPRC,5,low support,5,1.0,0.0,1.0,1.0,1.0
test,biological_process,GCN,seq_only,homology,40-60%,Macro_AUROC,5,low support,5,1.0,0.0,1.0,1.0,1.0
test,biological_process,GCN,seq_only,homology,40-60%,Macro_Fmax,5,low support,5,0.99999999995,0.0,0.99999999995,0.99999999995,0.99999999995
test,biological_process,GCN,seq_only,homology,40-60%,Micro_AUPRC,5,low support,5,0.013712840086700059,0.0020575190380897135,0.0136430381074019,0.0106847813433313,0.0159960780705007
test,biological_process,GCN,seq_only,homology,40-60%,Micro_AUROC,5,low support,5,0.9259563506551458,0.011265394817263207,0.9289481156951036,0.9117074358038212,0.9367672711046204
test,biological_process,GCN,seq_only,homology,40-60%,Micro_Fmax,5,low support,5,0.06983946249399942,0.019055624290724563,0.0731707316877751,0.0425531914819954,0.0882352940946799
test,biological_process,GCN,seq_only,homology,40-60%,Smin,5,low support,5,9.304397249221802,0.0,9.304397249221802,9.304397249221802,9.304397249221802
test,biological_process,GCN,seq_only,homology,<30%,Macro_AUPRC,26,ok,5,0.7266290685124412,0.04814650050243096,0.708176087533231,0.681442969232351,0.7871122729585448
test,biological_process,GCN,seq_only,homology,<30%,Macro_AUROC,26,ok,5,0.7679218657159833,0.031068327129519183,0.764705882352941,0.7306149732620321,0.800616458704694
test,biological_process,GCN,seq_only,homology,<30%,Macro_Fmax,26,ok,5,0.8546132984191932,0.02202017614824289,0.8428042545221779,0.8312381735445705,0.8802375565136903
test,biological_process,GCN,seq_only,homology,<30%,Micro_AUPRC,26,ok,5,0.06286207249464117,0.004414978594287095,0.0614715204712832,0.0580913694862147,0.0697238868119587
test,biological_process,GCN,seq_only,homology,<30%,Micro_AUROC,26,ok,5,0.923492623979912,0.0015124635628721405,0.9233744918243506,0.9218407168265924,0.9259291487310556
test,biological_process,GCN,seq_only,homology,<30%,Micro_Fmax,26,ok,5,0.15933707099531222,0.010384164428674608,0.1578660859771128,0.1476627347911246,0.1762013729638148
test,biological_process,GCN,seq_only,homology,<30%,Smin,26,ok,5,71.19713600683818,1.0028278559549486,71.63857625539487,69.40335431110547,71.66659695690082
test,biological_process,GCN,seq_only,homology,>=60%,Macro_AUPRC,31,ok,5,0.6840795446399801,0.00844991584535513,0.6842794312039823,0.6716339543393444,0.6946623840007093
test,biological_process,GCN,seq_only,homology,>=60%,Macro_AUROC,31,ok,5,0.6046510000269186,0.022972218890376195,0.6164499717354437,0.576871517402891,0.6262860373092143
test,biological_process,GCN,seq_only,homology,>=60%,Macro_Fmax,31,ok,5,0.808934498669726,0.01729660020029124,0.8080384205547245,0.7840498970151724,0.8325639807128932
test,biological_process,GCN,seq_only,homology,>=60%,Micro_AUPRC,31,ok,5,0.15837187186577084,0.06064120367209973,0.1909547051749305,0.074149876786892,0.2073102467108489
test,biological_process,GCN,seq_only,homology,>=60%,Micro_AUROC,31,ok,5,0.9186559729981287,0.021105044277650833,0.9297314236097632,0.8866955830596938,0.935439452026027
test,biological_process,GCN,seq_only,homology,>=60%,Micro_Fmax,31,ok,5,0.2897536233119419,0.08230910973547426,0.3247970018279744,0.184345523718183,0.3795620437488528
test,biological_process,GCN,seq_only,homology,>=60%,Smin,31,ok,5,186.46782170521755,35.045821172369465,171.18512374712748,152.32168127038028,225.98717311505348
test,biological_process,GCN,seq_only,homology,no_hit,Macro_AUPRC,612,ok,5,0.17286328476457397,0.0029772934068901732,0.1743165107481639,0.168217349524264,0.1751212695360793
test,biological_process,GCN,seq_only,homology,no_hit,Macro_AUROC,612,ok,5,0.7310764738746427,0.0039513699953912474,0.7292238694556112,0.7272301533611725,0.7363856082232704
test,biological_process,GCN,seq_only,homology,no_hit,Macro_Fmax,612,ok,5,0.27474230156178614,0.002885727702399486,0.2754058180561967,0.270539794394424,0.2775860708704115
test,biological_process,GCN,seq_only,homology,no_hit,Micro_AUPRC,612,ok,5,0.03785363710008184,0.0019092178955101705,0.0384474341979209,0.0355561882827017,0.0396235348646571
test,biological_process,GCN,seq_only,homology,no_hit,Micro_AUROC,612,ok,5,0.7708361553324778,0.003564043594566206,0.7715616168400776,0.7649488053424021,0.7746660046305974
test,biological_process,GCN,seq_only,homology,no_hit,Micro_Fmax,612,ok,5,0.08771162900788346,0.0052502650099238435,0.0864506393125376,0.0822042065458423,0.0951343499948343
test,biological_process,GCN,seq_only,homology,no_hit,Smin,612,ok,5,92.93894788872288,0.4271033932667057,92.7345651189643,92.4788974383286,93.40961842276896
test,biological_process,GCN,seq_only,ic,2-4_bits,Macro_AUPRC,10,ok,5,0.8541087962962963,0.004513442195953008,0.8546957671957672,0.8471560846560847,0.8587962962962963
